Date,Open,High,Low,Close,Volume
23-Feb-18,37.69,37.99,36.64,37.19,1124268
22-Feb-18,37.54,38.31,37.50,37.66,2528015
21-Feb-18,37.58,38.46,37.24,37.53,1742851
20-Feb-18,37.53,37.65,37.06,37.39,2388945
16-Feb-18,38.07,38.48,37.60,37.70,2294852
15-Feb-18,37.77,38.14,37.22,38.07,3221154
14-Feb-18,36.23,37.70,35.90,37.32,1738046
13-Feb-18,36.40,36.63,35.74,36.41,1474269
12-Feb-18,37.00,37.03,35.92,36.69,1831916
9-Feb-18,35.85,37.57,35.24,36.85,3591687
8-Feb-18,35.11,36.68,35.11,35.34,4055382
7-Feb-18,34.76,35.48,34.61,34.82,1483333
6-Feb-18,33.04,34.84,32.72,34.70,2781853
5-Feb-18,34.73,35.21,33.71,33.78,3950751
2-Feb-18,35.44,35.51,34.86,35.00,1286062
1-Feb-18,35.64,36.29,34.79,35.70,2026267
31-Jan-18,37.08,37.08,35.53,35.99,1350531
30-Jan-18,36.29,37.18,36.12,36.24,1917354
29-Jan-18,36.55,37.39,36.55,36.93,1474846
26-Jan-18,36.21,36.59,35.86,36.51,1658865
25-Jan-18,36.31,36.31,35.39,36.13,1224540
24-Jan-18,36.25,36.40,35.20,35.99,2100603
23-Jan-18,36.00,36.15,35.41,35.80,1814939
22-Jan-18,35.79,36.20,35.18,36.11,2024457
19-Jan-18,34.95,35.85,34.87,35.83,1815842
18-Jan-18,34.79,35.08,34.44,34.86,3239825
17-Jan-18,35.04,35.15,34.68,34.81,2883224
16-Jan-18,35.93,35.93,34.87,35.06,1706233
12-Jan-18,35.86,36.26,35.30,35.72,1963612
11-Jan-18,35.29,36.84,35.27,35.85,2236132
10-Jan-18,34.85,35.22,34.61,35.07,2236366
9-Jan-18,35.06,35.47,34.85,34.92,2253584
8-Jan-18,35.02,35.55,34.34,35.06,2832132
5-Jan-18,35.34,35.50,33.53,35.00,6013069
4-Jan-18,35.42,35.69,34.36,35.40,2258260
3-Jan-18,35.23,35.23,34.40,35.00,1990514
2-Jan-18,34.56,35.44,34.35,35.18,1902113
29-Dec-17,34.70,35.09,34.53,34.56,1471045
28-Dec-17,34.56,34.80,34.09,34.64,2645315
27-Dec-17,33.74,34.56,33.36,34.56,1633200
26-Dec-17,34.26,34.81,33.33,33.74,2382487
22-Dec-17,34.50,34.72,33.85,34.38,3232877
21-Dec-17,32.95,35.22,32.95,34.52,4774486
20-Dec-17,33.08,33.35,32.33,32.62,3206165
19-Dec-17,33.75,34.19,32.95,33.14,2485774
18-Dec-17,34.57,34.84,32.94,33.86,2987123
15-Dec-17,33.15,34.60,33.15,34.30,5496603
14-Dec-17,33.60,33.69,32.87,32.96,2424311
13-Dec-17,33.24,33.68,32.00,33.37,4039479
12-Dec-17,33.40,34.07,32.90,33.40,4302080
11-Dec-17,32.35,33.16,32.10,32.90,4069450
8-Dec-17,31.34,32.19,30.99,32.07,2837355
7-Dec-17,30.50,31.37,30.30,31.20,2295875
6-Dec-17,31.71,31.84,30.24,30.53,2997983
5-Dec-17,30.93,31.49,30.34,31.23,2627090
4-Dec-17,30.95,32.14,30.82,30.83,3414587
