Date,Open,High,Low,Close,Volume
23-Feb-18,78.26,79.70,77.39,79.69,7520694
22-Feb-18,76.80,78.37,76.77,77.70,6632292
21-Feb-18,77.20,78.50,76.46,76.51,8260361
20-Feb-18,77.70,78.54,76.66,77.06,6875391
16-Feb-18,78.20,78.75,77.53,78.37,9758525
15-Feb-18,78.01,78.30,76.58,78.30,9311008
14-Feb-18,74.18,77.36,74.13,77.27,8955753
13-Feb-18,74.81,75.60,74.55,74.97,7743645
12-Feb-18,75.49,76.28,74.85,75.28,10419606
9-Feb-18,73.14,75.27,71.63,74.75,14339365
8-Feb-18,75.63,75.91,72.27,72.32,13665355
7-Feb-18,75.35,77.58,74.94,75.59,11988019
6-Feb-18,72.63,76.52,72.25,75.68,19739626
5-Feb-18,75.95,78.98,74.68,74.70,18810638
2-Feb-18,78.10,79.62,76.28,76.57,21979787
1-Feb-18,79.95,80.95,76.70,78.40,44271646
31-Jan-18,84.18,86.32,84.16,85.32,15221427
30-Jan-18,83.00,84.17,82.00,83.78,7864528
29-Jan-18,85.20,85.35,83.62,84.31,8198945
26-Jan-18,84.46,85.49,84.04,85.45,7840318
25-Jan-18,84.00,85.27,83.71,84.34,7268277
24-Jan-18,84.52,85.29,82.71,83.71,8735746
23-Jan-18,84.12,84.55,83.45,84.21,9736409
22-Jan-18,84.00,84.21,83.22,83.98,7560451
19-Jan-18,83.23,84.19,83.13,83.84,8783546
18-Jan-18,82.43,83.44,81.61,82.94,7395055
17-Jan-18,80.40,82.61,79.96,82.47,7146923
16-Jan-18,80.95,81.80,79.94,80.42,9596634
12-Jan-18,80.00,80.77,79.66,80.54,6891095
11-Jan-18,79.45,79.87,78.91,79.75,6267464
10-Jan-18,78.50,79.48,77.70,79.37,6248619
9-Jan-18,80.10,80.39,78.52,79.19,9620434
8-Jan-18,78.70,79.18,77.77,79.05,7963556
5-Jan-18,77.11,78.93,77.01,78.70,11822129
4-Jan-18,77.33,77.93,76.26,76.73,8650007
3-Jan-18,74.30,76.85,74.05,76.75,9945418
2-Jan-18,74.24,74.50,73.43,73.84,7296534
29-Dec-17,73.92,74.53,73.58,73.62,4496563
28-Dec-17,74.96,75.00,73.86,74.17,3810176
27-Dec-17,74.25,74.93,74.00,74.59,4461486
26-Dec-17,73.29,74.34,72.63,74.27,4919144
22-Dec-17,73.80,74.04,72.90,73.89,3894977
21-Dec-17,74.19,74.47,73.80,74.02,4763864
20-Dec-17,74.64,74.90,73.76,74.00,6121321
19-Dec-17,75.39,75.39,73.91,74.50,7753123
18-Dec-17,76.30,76.35,75.20,75.32,8361091
15-Dec-17,74.82,75.87,73.51,75.65,12543854
14-Dec-17,74.50,75.53,74.20,74.26,7519576
13-Dec-17,74.08,75.42,73.77,74.09,7196416
12-Dec-17,73.45,74.31,73.00,73.62,6573512
11-Dec-17,72.96,73.68,72.56,73.29,6421869
8-Dec-17,74.71,74.71,72.60,72.91,8350428
7-Dec-17,73.25,74.07,73.25,73.69,7937722
6-Dec-17,70.89,73.20,70.83,73.14,9331407
5-Dec-17,69.81,72.75,69.61,71.20,16634001
4-Dec-17,75.59,75.74,68.61,70.97,26283639
1-Dec-17,75.22,76.44,74.26,75.30,13387754
30-Nov-17,73.77,75.87,73.54,75.73,15962025
29-Nov-17,77.95,77.98,71.67,73.25,25202112
28-Nov-17,77.95,78.23,77.24,77.79,8741506
27-Nov-17,78.63,79.38,77.71,77.84,6780920
24-Nov-17,77.81,78.90,77.70,78.57,4306578
22-Nov-17,77.90,77.99,76.62,77.57,8073499
21-Nov-17,77.09,78.43,76.85,77.77,10603105
20-Nov-17,76.60,77.32,75.88,76.01,6841836
17-Nov-17,78.01,78.01,75.80,76.38,11886686
16-Nov-17,75.50,77.94,75.28,77.70,12856516
15-Nov-17,74.30,74.40,73.19,73.43,6232485
14-Nov-17,74.10,74.82,73.62,74.49,6281490
13-Nov-17,73.61,74.29,73.34,74.03,6187837
10-Nov-17,73.77,74.14,73.56,73.99,5714571
9-Nov-17,74.02,74.20,72.41,74.10,8875485
8-Nov-17,74.00,75.00,73.31,74.77,7593063
7-Nov-17,75.17,75.45,74.19,74.41,7026585
